ticker,dry_run_action,staged_source_path,official_destination_path,backup_required,merge_scope,ledger_update_timing,ranking_factor_technical_unchanged,post_integration_retest_required,explicit_approval_required,notes
FIGR,DRY_RUN_MERGE_PRICE_ONLY_PARTIAL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\FIGR.csv,D:\us-tech-quant\state\v18\price_cache\FIGR.csv,TRUE,PRICE_ONLY_PARTIAL_HISTORY_NOT_FACTOR_READY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
FLS,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\FLS.csv,D:\us-tech-quant\state\v18\price_cache\FLS.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
FLUT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\FLUT.csv,D:\us-tech-quant\state\v18\price_cache\FLUT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
FWONK,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\FWONK.csv,D:\us-tech-quant\state\v18\price_cache\FWONK.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GEHC,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GEHC.csv,D:\us-tech-quant\state\v18\price_cache\GEHC.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GEMI,DRY_RUN_MERGE_PRICE_ONLY_PARTIAL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GEMI.csv,D:\us-tech-quant\state\v18\price_cache\GEMI.csv,TRUE,PRICE_ONLY_PARTIAL_HISTORY_NOT_FACTOR_READY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GOOG,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GOOG.csv,D:\us-tech-quant\state\v18\price_cache\GOOG.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GRAB,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GRAB.csv,D:\us-tech-quant\state\v18\price_cache\GRAB.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GS,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GS.csv,D:\us-tech-quant\state\v18\price_cache\GS.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GSG,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GSG.csv,D:\us-tech-quant\state\v18\price_cache\GSG.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
GT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\GT.csv,D:\us-tech-quant\state\v18\price_cache\GT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
HIVE,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\HIVE.csv,D:\us-tech-quant\state\v18\price_cache\HIVE.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
HLT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\HLT.csv,D:\us-tech-quant\state\v18\price_cache\HLT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
HUBS,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\HUBS.csv,D:\us-tech-quant\state\v18\price_cache\HUBS.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
HUM,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\HUM.csv,D:\us-tech-quant\state\v18\price_cache\HUM.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
HUT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\HUT.csv,D:\us-tech-quant\state\v18\price_cache\HUT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
IBIT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\IBIT.csv,D:\us-tech-quant\state\v18\price_cache\IBIT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
INFY,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\INFY.csv,D:\us-tech-quant\state\v18\price_cache\INFY.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
ISRG,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\ISRG.csv,D:\us-tech-quant\state\v18\price_cache\ISRG.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
IWM,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\IWM.csv,D:\us-tech-quant\state\v18\price_cache\IWM.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
JBS,DRY_RUN_MERGE_PRICE_ONLY_PARTIAL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\JBS.csv,D:\us-tech-quant\state\v18\price_cache\JBS.csv,TRUE,PRICE_ONLY_PARTIAL_HISTORY_NOT_FACTOR_READY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
JCI,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\JCI.csv,D:\us-tech-quant\state\v18\price_cache\JCI.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
JD,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\JD.csv,D:\us-tech-quant\state\v18\price_cache\JD.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
JHX,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\JHX.csv,D:\us-tech-quant\state\v18\price_cache\JHX.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KKR,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KKR.csv,D:\us-tech-quant\state\v18\price_cache\KKR.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KLAR,DRY_RUN_MERGE_PRICE_ONLY_PARTIAL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KLAR.csv,D:\us-tech-quant\state\v18\price_cache\KLAR.csv,TRUE,PRICE_ONLY_PARTIAL_HISTORY_NOT_FACTOR_READY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KNX,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KNX.csv,D:\us-tech-quant\state\v18\price_cache\KNX.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KRC,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KRC.csv,D:\us-tech-quant\state\v18\price_cache\KRC.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KVYO,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KVYO.csv,D:\us-tech-quant\state\v18\price_cache\KVYO.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
KWEB,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\KWEB.csv,D:\us-tech-quant\state\v18\price_cache\KWEB.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
LBRT,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\LBRT.csv,D:\us-tech-quant\state\v18\price_cache\LBRT.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
LCID,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\LCID.csv,D:\us-tech-quant\state\v18\price_cache\LCID.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
LHX,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\LHX.csv,D:\us-tech-quant\state\v18\price_cache\LHX.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
LIN,DRY_RUN_MERGE_FULL_HISTORY,D:\us-tech-quant\data\v18\staged_backfill\V18_23C_BATCH1\LIN.csv,D:\us-tech-quant\state\v18\price_cache\LIN.csv,TRUE,FULL_HISTORY,AFTER_OFFICIAL_LOCAL_SCAN_SUCCEEDS,TRUE,TRUE,TRUE,Dry run only; no file copied in R1.
