"snapshot_date","source_factor_file","ticker","F006_value","F007_value","F008_value","F009_value","F010_value","F011_value"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CAMT","100.0","95.238095","100.0","0.952381","86.666667","46.666667"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CRWV","86.666667","97.590361","47.619048","14.285714","85.714286","40.0"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","COHU","85.714286","80.722892","4.761905","20.0","84.761905","75.238095"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ASML","80.0","67.46988","66.666667","16.190476","83.809524","37.142857"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CRDO","87.619048","92.771084","60.952381","11.428571","82.857143","39.047619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","LRCX","72.380952","59.036145","35.238095","30.47619","81.904762","64.761905"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ICHR","61.904762","53.012048","16.190476","40.0","80.952381","97.142857"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","KLIC","59.047619","37.349398","65.714286","42.857143","80.0","80.952381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SOXX","58.095238","40.963855","80.952381","43.809524","79.047619","69.52381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","JBL","74.285714","77.108434","23.809524","27.619048","78.095238","53.333333"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","QCOM","89.52381","91.566265","74.285714","10.47619","77.142857","42.857143"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ACLS","83.809524","81.927711","1.904762","21.904762","76.190476","79.047619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","BTDR","67.619048","83.13253","87.619048","26.666667","75.238095","48.571429"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","KLAC","68.571429","65.060241","40.0","32.380952","74.285714","45.714286"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","WDC","45.714286","55.421687","33.333333","56.190476","73.333333","92.380952"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AMD","80.952381","74.698795","8.571429","20.952381","72.380952","83.809524"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","MPWR","65.714286","60.240964","26.666667","39.047619","71.428571","59.047619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","VECO","69.52381","71.084337","22.857143","33.333333","70.47619","82.857143"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SMH","53.333333","33.73494","88.571429","44.761905","69.52381","54.285714"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ANET","27.619048","87.951807","81.904762","75.238095","68.571429","23.809524"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","FLEX","64.761905","46.987952","71.428571","34.285714","67.619048","89.52381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","LITE","10.47619","61.445783","64.761905","90.47619","66.666667","96.190476"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ETN","51.428571","66.26506","50.47619","48.571429","65.714286","24.761905"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","HUBB","60.0","56.190476","68.571429","38.095238","64.761905","18.095238"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SANM","81.904762","73.493976","5.714286","22.857143","63.809524","62.857143"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","TSM","56.190476","36.144578","73.333333","45.714286","62.857143","38.095238"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AMZN","75.238095","62.650602","19.047619","28.571429","61.904762","31.428571"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CLS","73.333333","86.746988","10.47619","31.428571","60.952381","34.285714"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","GLW","19.047619","48.192771","84.761905","85.714286","60.0","80.0"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CIFR","54.285714","72.289157","55.238095","46.666667","59.047619","40.952381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","MOD","31.428571","44.578313","75.238095","70.47619","58.095238","65.714286"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ARM","49.52381","75.903614","13.333333","51.428571","57.142857","66.666667"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ACMR","11.428571","25.238095","97.142857","93.333333","56.190476","56.190476"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AMAT","41.904762","16.86747","94.285714","59.047619","55.238095","58.095238"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","IRDM","43.809524","42.168675","27.619048","57.142857","54.285714","85.714286"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ETR","57.142857","54.216867","17.142857","47.619048","53.333333","22.857143"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","APH","63.809524","25.238095","93.333333","29.52381","52.380952","8.571429"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CARR","71.428571","57.831325","0.952381","37.142857","51.428571","26.666667"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ECL","60.952381","25.238095","76.190476","36.190476","50.47619","7.619048"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ACM","94.285714","25.238095","96.190476","2.857143","49.52381","0.952381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CEG","95.238095","25.238095","95.238095","4.761905","48.571429","5.714286"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","VST","84.761905","25.238095","77.142857","13.333333","47.619048","4.761905"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","D","40.0","25.238095","56.190476","60.952381","46.666667","14.285714"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","HPE","14.285714","25.301205","90.47619","89.52381","45.714286","63.809524"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AEHR","25.714286","49.39759","44.761905","73.333333","44.761905","99.047619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","TSLA","44.761905","34.939759","61.904762","55.238095","43.809524","19.047619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","GEV","32.380952","63.855422","11.428571","66.666667","42.857143","57.142857"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","TQQQ","42.857143","26.506024","52.380952","58.095238","41.904762","61.904762"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","GNRC","62.857143","50.60241","7.619048","40.952381","40.952381","50.47619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","MSFT","26.666667","25.238095","59.047619","74.285714","40.0","12.380952"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","COHR","4.761905","28.915663","63.809524","96.190476","39.047619","87.619048"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CIEN","28.571429","45.783133","20.952381","69.52381","38.095238","91.428571"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","FLR","24.761905","25.238095","80.0","77.142857","37.142857","11.428571"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","BE","9.52381","51.807229","32.380952","88.571429","36.190476","90.47619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","GOOGL","50.47619","20.481928","37.142857","49.52381","35.238095","41.904762"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","STX","33.333333","43.373494","9.52381","65.714286","34.285714","93.333333"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","PLTR","66.666667","25.238095","46.666667","35.238095","33.333333","10.47619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","FIX","38.095238","30.120482","15.238095","61.904762","32.380952","74.285714"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","FN","1.904762","21.686747","72.380952","98.095238","31.428571","68.571429"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AVGO","46.666667","22.891566","43.809524","54.285714","30.47619","33.333333"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","META","34.285714","25.238095","20.0","67.619048","29.52381","15.238095"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","XLK","35.238095","13.253012","78.095238","68.571429","28.571429","35.238095"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NVT","48.571429","31.325301","2.857143","52.380952","27.619048","55.238095"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","IGV","36.190476","25.238095","30.47619","64.761905","26.666667","16.190476"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CRM","77.142857","25.238095","36.190476","24.761905","25.714286","6.666667"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","MRVL","15.238095","19.277108","57.142857","84.761905","24.761905","88.571429"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NVDA","13.333333","24.096386","69.52381","87.619048","23.809524","30.47619"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ON","6.666667","27.710843","39.047619","92.380952","22.857143","84.761905"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ORCL","52.380952","54.285714","6.666667","50.47619","21.904762","20.0"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NET","29.52381","25.238095","60.0","71.428571","20.952381","17.142857"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","QQQ","40.952381","12.048193","62.857143","60.0","20.0","28.571429"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","PSTG","7.619048","32.53012","98.095238","97.142857","19.047619","20.952381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","VRT","8.571429","15.662651","41.904762","91.428571","18.095238","77.142857"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NTAP","30.47619","8.433735","83.809524","72.380952","17.142857","27.619048"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ZS","17.142857","25.238095","86.666667","86.666667","16.190476","2.857143"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SPY","39.047619","10.843373","54.285714","62.857143","15.238095","21.904762"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","MDB","20.952381","25.238095","67.619048","81.904762","14.285714","9.52381"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CSCO","0.952381","4.216867","99.047619","100.0","13.333333","52.380952"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","PWR","23.809524","18.072289","51.428571","79.047619","12.380952","60.0"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","PANW","3.809524","4.216867","89.52381","99.047619","11.428571","47.619048"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NXPI","47.619048","39.759036","21.904762","53.333333","10.47619","43.809524"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","IYW","37.142857","14.457831","38.095238","63.809524","9.52381","32.380952"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SMCI","96.190476","25.238095","25.714286","7.619048","8.571429","13.333333"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CORZ","21.904762","38.554217","14.285714","76.190476","7.619048","44.761905"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","NOW","16.190476","25.238095","31.428571","82.857143","6.666667","1.904762"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","SNOW","20.0","25.238095","28.571429","80.0","5.714286","3.809524"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","AAPL","22.857143","4.216867","40.952381","78.095238","4.761905","25.714286"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","ALAB","2.857143","4.216867","45.714286","95.238095","3.809524","72.380952"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","CRWD","5.714286","4.216867","70.47619","94.285714","2.857143","36.190476"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","TXN","12.380952","9.638554","12.380952","83.809524","1.904762","71.428571"
"2026-05-16","D:\us-tech-quant\outputs\v18\factor_pack\V18_3D_R2_CURRENT_RAW105_FACTOR_PACK_RANKING.csv","DDOG","18.095238","4.216867","18.095238","80.952381","0.952381","51.428571"
