ticker,rank,composite_candidate_score,company_name,primary_theme,secondary_theme,role_bucket,manual_review_required,notes
PTON,30,34.719287,Peloton Interactive Inc.,CONSUMER,Connected fitness,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PCT,31,34.600968,PureCycle Technologies Inc.,INDUSTRIAL,Recycled plastics,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
UPST,32,34.519048,Upstart Holdings Inc.,FINTECH,AI lending platform,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CVNA,33,34.321612,Carvana Co.,ECOMMERCE,Online used autos,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BYND,35,33.941802,Beyond Meat Inc.,CONSUMER,Plant-based food,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
RNG,36,33.774110,RingCentral Inc.,SOFTWARE,Cloud communications,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PTGX,37,33.581955,Protagonist Therapeutics Inc.,HEALTHCARE,Biotechnology,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
USFD,38,33.542380,US Foods Holding Corp.,CONSUMER,Food distribution,NON_CORE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SFIX,39,33.536378,Stitch Fix Inc.,ECOMMERCE,Online apparel retail,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
WAB,40,33.445361,Westinghouse Air Brake Technologies Corporation,TRANSPORTATION,Rail equipment,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SNPS,41,32.881778,Synopsys Inc.,SOFTWARE,Electronic design automation,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
VMC,42,32.809491,Vulcan Materials Company,INDUSTRIAL,Construction aggregates,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PYPL,43,32.785338,PayPal Holdings Inc.,FINTECH,Digital payments,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SHW,44,32.689895,Sherwin-Williams Company,CONSUMER,Paint and coatings,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
RDDT,45,32.457146,Reddit Inc.,INTERNET_PLATFORM,Social platform,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SFM,47,32.322369,Sprouts Farmers Market Inc.,CONSUMER,Grocery retail,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
WWD,48,32.304956,Woodward Inc.,INDUSTRIAL,Aerospace and industrial controls,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ECL,49,32.264952,Ecolab Inc.,INDUSTRIAL,Water hygiene and services,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
UBER,50,32.166154,Uber Technologies Inc.,TRANSPORTATION,Mobility and delivery platform,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PINS,51,32.146805,Pinterest Inc.,INTERNET_PLATFORM,Social discovery advertising,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
VEEV,52,31.947966,Veeva Systems Inc.,SOFTWARE,Life sciences cloud software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PCOR,54,31.292054,Procore Technologies Inc.,SOFTWARE,Construction management software,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
QS,55,31.180681,QuantumScape Corporation,ENERGY,Solid-state batteries,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PI,56,30.652828,Impinj Inc.,SEMICONDUCTOR,RFID semiconductors,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NVAX,57,30.438120,Novavax Inc.,HEALTHCARE,Vaccines,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TTD,58,30.316083,The Trade Desk Inc.,SOFTWARE,Adtech platform,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
YPF,59,30.133517,YPF Sociedad Anonima,ENERGY,Oil and gas,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PDD,60,30.086842,PDD Holdings Inc.,ECOMMERCE,China e-commerce,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PFGC,61,30.020483,Performance Food Group Company,CONSUMER,Food distribution,NON_CORE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ZG,62,30.005827,Zillow Group Inc.,INTERNET_PLATFORM,Real estate marketplace,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
Z,64,29.761568,Zillow Group Inc.,INTERNET_PLATFORM,Real estate marketplace,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
FCNCA,65,29.737042,First Citizens BancShares Inc.,FINTECH,Banking,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AMC,66,29.608772,AMC Entertainment Holdings Inc.,CONSUMER,Movie theaters,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
V,67,29.501591,Visa Inc.,FINTECH,Payments network,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TIGR,68,29.475559,UP Fintech Holding Limited,FINTECH,Online brokerage,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
XLF,69,29.281688,Financial Select Sector SPDR Fund,FINTECH,Financial sector ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SCCO,70,29.162130,Southern Copper Corporation,INDUSTRIAL,Copper mining,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TTWO,72,28.820733,Take-Two Interactive Software Inc.,CONSUMER,Video games,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SCHW,73,28.545088,Charles Schwab Corporation,FINTECH,Brokerage and wealth,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SHOP,74,28.523376,Shopify Inc.,ECOMMERCE,Merchant commerce platform,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TLN,75,28.181930,Talen Energy Corporation,POWER_INFRASTRUCTURE,Power generation,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
HUBB,76,28.077904,Hubbell Incorporated,POWER_INFRASTRUCTURE,Electrical and utility products,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
RTX,77,28.051253,RTX Corporation,INDUSTRIAL,Aerospace and defense,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TEAM,78,27.925391,Atlassian Corporation,SOFTWARE,Collaboration and developer software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PM,79,27.646466,Philip Morris International Inc.,DEFENSIVE,Tobacco,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
RKT,81,27.347766,Rocket Companies Inc.,FINTECH,Mortgage origination,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
WHR,82,27.321762,Whirlpool Corporation,CONSUMER,Home appliances,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
UAL,83,27.184506,United Airlines Holdings Inc.,TRANSPORTATION,Airlines,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PATH,85,26.690265,UiPath Inc.,SOFTWARE,Automation software,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
HOOD,86,26.689519,Robinhood Markets Inc.,FINTECH,Brokerage and crypto trading,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PGNY,87,26.025378,Progyny Inc.,HEALTHCARE,Fertility benefits,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
WDAY,88,25.641569,Workday Inc.,SOFTWARE,Human capital and finance software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SE,89,25.111539,Sea Limited,INTERNET_PLATFORM,"Gaming, e-commerce and fintech",SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
OKTA,90,24.779580,Okta Inc.,CYBERSECURITY,Identity security,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
RH,92,24.578681,RH,CONSUMER,Luxury home furnishings,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
WING,93,22.868124,Wingstop Inc.,CONSUMER,Restaurants,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
OPCH,94,22.641466,Option Care Health Inc.,HEALTHCARE,Home infusion services,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SPOT,97,21.079522,Spotify Technology S.A.,INTERNET_PLATFORM,Audio streaming,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
VST,99,17.980000,Vistra Corp.,POWER_INFRASTRUCTURE,Power generation,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ETR,100,17.294857,Entergy Corporation,DEFENSIVE,Regulated utility,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
APH,101,12.645714,Amphenol Corporation,ELECTRONICS_SUPPLY_CHAIN,Connectors and interconnect,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
META,102,7.007619,Meta Platforms Inc.,INTERNET_PLATFORM,Social platform and AI,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ACM,103,6.876190,AECOM,INDUSTRIAL,Infrastructure engineering,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BALL,104,6.216308,Ball Corporation,CONSUMER,Packaging,NON_CORE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SPY,105,5.284000,SPDR S&P 500 ETF Trust,DEFENSIVE,Broad market ETF,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NU,106,4.244307,Nu Holdings Ltd.,FINTECH,Digital banking,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MSFT,107,3.381714,Microsoft Corporation,SOFTWARE,Cloud and software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MCK,108,1.508616,McKesson Corporation,HEALTHCARE,Drug distribution,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ETN,109,1.485143,Eaton Corporation plc,POWER_INFRASTRUCTURE,Electrical equipment,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TSLA,110,-2.714095,Tesla Inc.,CONSUMER,Electric vehicles and energy,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MKSI,111,-5.000953,MKS Instruments Inc.,SEMICONDUCTOR_EQUIPMENT,Process control and photonics,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
QQQ,114,-6.522095,Invesco QQQ Trust,SOFTWARE,Nasdaq 100 ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ASML,115,-7.094285,ASML Holding N.V.,SEMICONDUCTOR_EQUIPMENT,Lithography equipment,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BAC,116,-7.552308,Bank of America Corporation,FINTECH,Large bank,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NI,117,-7.986154,NiSource Inc.,DEFENSIVE,Regulated utility,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
LYFT,118,-9.893230,Lyft Inc.,TRANSPORTATION,Rideshare,SPECULATIVE_SATELLITE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CEG,119,-10.646667,Constellation Energy Corporation,POWER_INFRASTRUCTURE,Nuclear and power generation,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MPLX,120,-11.152000,MPLX LP,ENERGY,Midstream energy,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
IGV,121,-12.571619,iShares Expanded Tech-Software Sector ETF,SOFTWARE,Software ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ENTG,122,-12.608000,Entegris Inc.,SEMICONDUCTOR_EQUIPMENT,Semiconductor materials and filtration,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
XLK,123,-13.323429,Technology Select Sector SPDR Fund,SOFTWARE,Technology sector ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BKNG,124,-13.400923,Booking Holdings Inc.,INTERNET_PLATFORM,Online travel,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CRM,125,-13.456762,Salesforce Inc.,SOFTWARE,Enterprise CRM software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
PLTR,126,-14.980761,Palantir Technologies Inc.,SOFTWARE,AI analytics software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
LPLA,127,-15.801231,LPL Financial Holdings Inc.,FINTECH,Wealth management platform,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
IYW,128,-15.858286,iShares U.S. Technology ETF,SOFTWARE,Technology ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
OC,129,-17.245846,Owens Corning,INDUSTRIAL,Building materials,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
TSM,130,-20.429334,Taiwan Semiconductor Manufacturing Company Limited,SEMICONDUCTOR,Semiconductor foundry,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AMAT,131,-20.705143,Applied Materials Inc.,SEMICONDUCTOR_EQUIPMENT,Wafer fabrication equipment,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
D,132,-23.014285,Dominion Energy Inc.,DEFENSIVE,Regulated utility,DEFENSIVE_HEDGE,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CARR,133,-23.093524,Carrier Global Corporation,INDUSTRIAL,HVAC and building systems,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
KEYS,134,-24.638857,Keysight Technologies Inc.,SEMICONDUCTOR_EQUIPMENT,Electronic test and measurement,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AMZN,135,-24.999048,Amazon.com Inc.,ECOMMERCE,E-commerce and cloud,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CMG,136,-25.000000,Chipotle Mexican Grill Inc.,CONSUMER,Restaurants,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
LRCX,137,-25.763429,Lam Research Corporation,SEMICONDUCTOR_EQUIPMENT,Wafer fabrication equipment,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MA,138,-27.308308,Mastercard Incorporated,FINTECH,Payments network,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MOD,139,-27.552762,Modine Manufacturing Company,POWER_INFRASTRUCTURE,Thermal management,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BSX,140,-28.460923,Boston Scientific Corporation,HEALTHCARE,Medical devices,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AAPL,141,-28.716000,Apple Inc.,CONSUMER,Consumer devices and services,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
KLAC,142,-28.887047,KLA Corporation,SEMICONDUCTOR_EQUIPMENT,Process control and inspection,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
SMH,143,-32.181714,VanEck Semiconductor ETF,SEMICONDUCTOR,Semiconductor ETF,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
MPWR,144,-32.312381,Monolithic Power Systems Inc.,SEMICONDUCTOR,Power semiconductors,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
JBL,145,-34.027238,Jabil Inc.,ELECTRONICS_SUPPLY_CHAIN,Electronics manufacturing services,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NTAP,146,-35.893333,NetApp Inc.,DATA_INFRASTRUCTURE,Enterprise storage,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
FIX,147,-36.046286,Comfort Systems USA Inc.,POWER_INFRASTRUCTURE,Mechanical and electrical contracting,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NFLX,148,-36.184923,Netflix Inc.,INTERNET_PLATFORM,Streaming entertainment,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
CAMT,149,-36.932190,Camtek Ltd.,SEMICONDUCTOR_EQUIPMENT,Inspection and metrology,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
FLR,150,-38.515810,Fluor Corporation,INDUSTRIAL,Engineering and construction,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NVDA,151,-40.000762,NVIDIA Corporation,AI_INFRASTRUCTURE,AI accelerators and platform,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
ANET,152,-41.638476,Arista Networks Inc.,DATA_INFRASTRUCTURE,Cloud networking,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AVGO,153,-42.903429,Broadcom Inc.,SEMICONDUCTOR,Networking semiconductors and software,CORE_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
NRG,154,-43.015077,NRG Energy Inc.,POWER_INFRASTRUCTURE,Power generation and retail energy,TACTICAL_BETA,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
AEIS,155,-43.063077,Advanced Energy Industries Inc.,SEMICONDUCTOR_EQUIPMENT,Power and control systems,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
BN,156,-43.076308,Brookfield Corporation,FINTECH,Alternative assets,CYCLICAL_GROWTH,FALSE,V18.28A-R1 high-confidence local ticker rulebook classification; no external fetch.
